Sales Date,Price,Item count
23/05/2017 14:10,2632.00,16
23/05/2017 14:10,1404.00,11
23/05/2017 14:00,2766.00,10
23/05/2017 13:55,2759.00,12
23/05/2017 13:45,2297.00,20
23/05/2017 13:45,1230.00,11
23/05/2017 13:40,2524.00,10
23/05/2017 13:35,1655.00,14
23/05/2017 13:35,2241.00,12
23/05/2017 13:35,2769.00,10
23/05/2017 13:35,1716.00,13
23/05/2017 13:35,1605.00,20
23/05/2017 13:35,1663.00,14
23/05/2017 13:35,2780.00,20
23/05/2017 13:35,1384.00,11
23/05/2017 13:35,2953.00,10
23/05/2017 13:30,2328.00,16
23/05/2017 13:30,2475.00,15
23/05/2017 13:30,1287.00,14
23/05/2017 13:30,1642.00,16
23/05/2017 13:25,2284.00,10
23/05/2017 13:25,1429.00,17
23/05/2017 12:50,1507.00,16
23/05/2017 12:50,1902.00,14
23/05/2017 12:00,2677.00,10
23/05/2017 12:00,2710.00,16
23/05/2017 11:35,2118.00,19
23/05/2017 11:35,1213.00,14
23/05/2017 11:30,1437.00,11
23/05/2017 10:45,1314.00,15
23/05/2017 10:35,1390.00,12
23/05/2017 10:20,1730.00,17
23/05/2017 9:55,2415.00,20
23/05/2017 9:55,2064.00,11
23/05/2017 9:55,2676.00,20
23/05/2017 9:35,1859.00,10
23/05/2017 9:35,2328.00,15
23/05/2017 9:25,1542.00,11
23/05/2017 9:10,1412.00,10
23/05/2017 9:00,1426.00,13
23/05/2017 8:55,2087.00,15
23/05/2017 8:55,2087.00,19
23/05/2017 7:45,1796.00,11
23/05/2017 7:30,1419.00,11
23/05/2017 7:30,1915.00,16
23/05/2017 6:50,2569.00,15
23/05/2017 6:50,1811.00,16
23/05/2017 6:25,1718.00,12
23/05/2017 6:25,2309.00,12
23/05/2017 1:05,2472.00,15
23/05/2017 0:30,2641.00,14
23/05/2017 0:30,2183.00,19
23/05/2017 0:05,1875.00,17
23/05/2017 0:05,2195.00,13
22/05/2017 23:55,1170.00,20
22/05/2017 23:55,2516.00,20
22/05/2017 23:55,1272.00,12
22/05/2017 23:45,1397.00,18
22/05/2017 23:45,2135.00,17
22/05/2017 23:45,1891.00,13
22/05/2017 23:45,2267.00,19
22/05/2017 23:40,1474.00,10
22/05/2017 23:30,2681.00,17
22/05/2017 23:25,1352.00,17
22/05/2017 22:10,2758.00,17
22/05/2017 22:10,1127.00,18
22/05/2017 22:00,1308.00,14
22/05/2017 22:00,2169.00,18
22/05/2017 21:35,2617.00,10
22/05/2017 21:35,1506.00,15
22/05/2017 21:35,2753.00,17
22/05/2017 21:30,2331.00,11
22/05/2017 21:20,2810.00,13
22/05/2017 21:10,2570.00,18
22/05/2017 21:05,1194.00,19
22/05/2017 20:40,2681.00,16
22/05/2017 20:40,1621.00,18
22/05/2017 20:05,1538.00,19
22/05/2017 19:45,1614.00,13
22/05/2017 19:40,2808.00,12
22/05/2017 19:35,2547.00,14
22/05/2017 19:25,2803.00,12
22/05/2017 19:15,2749.00,17
22/05/2017 19:10,2847.00,17
22/05/2017 19:10,1278.00,10
22/05/2017 19:10,1259.00,12
22/05/2017 18:40,2066.00,17
22/05/2017 18:30,2217.00,11
22/05/2017 18:25,1843.00,11
22/05/2017 18:25,1239.00,18
22/05/2017 18:25,2920.00,11
22/05/2017 18:25,1431.00,13
22/05/2017 18:15,2989.00,12
22/05/2017 18:00,1704.00,19
22/05/2017 18:00,1325.00,20
22/05/2017 17:55,1434.00,18
22/05/2017 17:45,2305.00,12
22/05/2017 17:30,2627.00,13
22/05/2017 17:30,1336.00,17
22/05/2017 17:30,1114.00,11
22/05/2017 17:30,1417.00,11
22/05/2017 17:10,2541.00,15
22/05/2017 17:10,1627.00,10
22/05/2017 16:40,2956.00,15
22/05/2017 16:20,1666.00,11
22/05/2017 16:15,2185.00,10
22/05/2017 16:05,1649.00,12
22/05/2017 16:00,1554.00,11
22/05/2017 15:55,2201.00,15
22/05/2017 15:55,2891.00,17
22/05/2017 15:55,2826.00,12
22/05/2017 15:55,2996.00,16
22/05/2017 15:40,2499.00,10
22/05/2017 15:00,1394.00,13
22/05/2017 15:00,1783.00,20
22/05/2017 15:00,2554.00,17
22/05/2017 15:00,1064.00,19
22/05/2017 15:00,2472.00,16
22/05/2017 15:00,2838.00,19
22/05/2017 15:00,1346.00,16
22/05/2017 15:00,1242.00,10
22/05/2017 14:55,2011.00,19
22/05/2017 14:55,1246.00,14
22/05/2017 14:55,2451.00,20
22/05/2017 14:50,2988.00,13
22/05/2017 14:50,2463.00,13
22/05/2017 14:45,1379.00,19
22/05/2017 14:40,1115.00,11
22/05/2017 14:30,2427.00,12
22/05/2017 14:25,2538.00,15
22/05/2017 14:25,1781.00,14
22/05/2017 14:10,2776.00,19
22/05/2017 14:10,1205.00,13
22/05/2017 14:10,1726.00,16
22/05/2017 14:10,2121.00,19
22/05/2017 13:50,2857.00,10
22/05/2017 13:35,2868.00,18
22/05/2017 13:35,2238.00,15
22/05/2017 13:35,2655.00,15
22/05/2017 13:35,2885.00,16
22/05/2017 13:35,1492.00,20
22/05/2017 13:35,1002.00,16
22/05/2017 13:30,1670.00,10
22/05/2017 13:30,2268.00,11
22/05/2017 13:30,2855.00,11
22/05/2017 13:30,1120.00,18
22/05/2017 13:30,2798.00,13
22/05/2017 13:30,1387.00,17
22/05/2017 13:30,2008.00,10
22/05/2017 13:30,1563.00,11
22/05/2017 13:25,1707.00,16
22/05/2017 13:25,2003.00,13
22/05/2017 13:25,1606.00,20
22/05/2017 12:55,1970.00,18
22/05/2017 12:55,1450.00,15
22/05/2017 12:50,1996.00,13
22/05/2017 12:35,1649.00,19
22/05/2017 12:25,2420.00,17
22/05/2017 12:05,1630.00,16
22/05/2017 12:00,1790.00,11
22/05/2017 12:00,1324.00,19
22/05/2017 11:40,1776.00,11
22/05/2017 11:35,2799.00,17
22/05/2017 11:20,1699.00,13
22/05/2017 11:05,1150.00,13
22/05/2017 11:00,2279.00,14
22/05/2017 10:35,2738.00,10
22/05/2017 10:35,2759.00,14
22/05/2017 10:35,1346.00,13
22/05/2017 10:35,1647.00,20
22/05/2017 10:35,2375.00,13
22/05/2017 10:35,1914.00,17
22/05/2017 10:35,1525.00,20
22/05/2017 10:10,2982.00,19
22/05/2017 9:20,1034.00,19
22/05/2017 9:20,2388.00,17
22/05/2017 9:20,2835.00,12
22/05/2017 9:20,2045.00,16
22/05/2017 9:20,2109.00,18
22/05/2017 9:20,1982.00,17
22/05/2017 9:20,2113.00,20
22/05/2017 9:20,2153.00,20
22/05/2017 9:20,1040.00,17
22/05/2017 9:20,1604.00,12
22/05/2017 9:15,1339.00,17
22/05/2017 9:15,2288.00,18
22/05/2017 8:55,1638.00,11
22/05/2017 8:35,2594.00,13
22/05/2017 8:30,2097.00,11
22/05/2017 8:10,2724.00,12
22/05/2017 7:55,2609.00,19
22/05/2017 6:55,1060.00,10
22/05/2017 6:50,2340.00,12
22/05/2017 6:35,1398.00,11
22/05/2017 6:00,2316.00,18
22/05/2017 6:00,2068.00,11
22/05/2017 1:50,2350.00,14
22/05/2017 1:05,1843.00,11
22/05/2017 1:05,2263.00,10
21/05/2017 23:55,1009.00,14
21/05/2017 23:55,2655.00,14
21/05/2017 23:55,2358.00,20
21/05/2017 23:55,1538.00,13
21/05/2017 23:45,1485.00,16
21/05/2017 23:45,1302.00,19
21/05/2017 23:45,2989.00,12
21/05/2017 23:40,1666.00,13
21/05/2017 22:50,1550.00,15
21/05/2017 22:10,1383.00,12
21/05/2017 22:10,1339.00,19
21/05/2017 22:10,1851.00,19
21/05/2017 22:00,2448.00,16
21/05/2017 22:00,1183.00,14
21/05/2017 22:00,1431.00,18
21/05/2017 22:00,1167.00,17
21/05/2017 22:00,2374.00,15
21/05/2017 22:00,1551.00,10
21/05/2017 22:00,1739.00,20
21/05/2017 22:00,1153.00,14
21/05/2017 21:35,1846.00,13
21/05/2017 21:35,1934.00,12
21/05/2017 21:30,2751.00,16
21/05/2017 21:20,2587.00,18
21/05/2017 21:20,1628.00,20
